participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2407,gachabas,1,word,1,True,1,1.0919530391693115,2,
R2407,unirían,2,word,1,False,1,1.0698602199554443,1,
R2407,tujirá,3,word,2,False,1,1.062082052230835,2,
R2407,retaban,4,word,1,False,1,1.309952974319458,1,
R2407,tujían,5,word,2,False,1,1.7508771419525146,2,
R2407,cortaría,6,word,1,False,1,2.077761173248291,1,
R2407,bimarás,7,word,1,True,1,1.3259849548339844,2,
R2407,cederías,8,word,2,True,1,0.9278631210327148,1,
R2407,cubrirían,9,word,2,True,1,1.2519199848175049,1,
R2407,rimarán,10,word,1,False,1,1.5520062446594238,1,
R2407,rotaba,11,word,2,True,1,1.0280373096466064,1,
R2407,gacharán,12,word,1,True,1,1.3338510990142822,2,
R2407,galarás,13,word,2,False,1,0.9912619590759277,2,
R2407,sindaré,14,word,1,True,1,1.4630939960479736,2,
R2407,correrás,15,word,2,True,1,0.7648630142211914,1,
R2407,subían,16,word,2,True,1,1.6818947792053223,1,
R2407,tosíamos,17,word,2,True,1,1.5496888160705566,1,
R2407,nadará,18,word,2,True,1,2.0479419231414795,1,
R2407,eplaba,19,word,1,True,1,0.7489840984344482,2,
R2407,cosías,20,word,2,True,1,0.7840099334716797,1,
R2407,ceflerán,21,word,1,True,1,0.746962308883667,2,
R2407,pavabas,22,word,1,True,1,1.4068610668182373,2,
R2407,rondaríamos,23,word,2,True,1,1.6909239292144775,1,
R2407,vultabas,24,word,2,False,1,1.9980249404907227,2,
R2407,meterás,25,word,1,False,1,0.8489639759063721,1,
R2407,cedían,26,word,1,False,1,0.9288854598999023,1,
R2407,ceterá,27,word,2,False,1,0.9490869045257568,2,
R2407,ceterás,28,word,2,False,1,0.9820160865783691,2,
R2407,chanrábamos,29,word,1,True,1,1.5369460582733154,2,
R2407,ceteré,30,word,2,False,1,0.9078998565673828,2,
R2407,ciperían,31,word,1,True,1,0.7240700721740723,2,
R2407,meterían,32,word,1,False,1,1.2019798755645752,1,
R2407,formaría,33,word,2,True,1,0.8119800090789795,1,
R2407,prenderías,34,word,2,True,1,1.098982810974121,1,
R2407,sesía,35,word,1,True,1,1.2490291595458984,2,
R2407,zusarías,36,word,1,True,1,1.8199350833892822,2,
R2407,anrerán,37,word,1,True,1,0.8569839000701904,2,
R2407,bruvíamos,38,word,2,False,1,1.3752307891845703,2,
R2407,vultaba,39,word,2,False,1,1.3262951374053955,2,
R2407,burrarán,40,word,2,False,1,0.7519848346710205,2,
R2407,fanías,41,word,2,False,1,1.119135856628418,2,
R2407,barríamos,42,word,1,False,1,1.5179619789123535,1,
R2407,rotarán,43,word,2,True,1,1.2020668983459473,1,
R2407,lachías,44,word,1,True,1,0.980989933013916,2,
R2407,sufrirá,45,word,2,True,1,0.8650259971618652,1,
R2407,chanrarás,46,word,2,False,1,1.4318900108337402,2,
R2407,monceré,47,word,2,False,1,1.6120338439941406,2,
R2407,narraremos,48,word,1,False,1,0.8595309257507324,1,
R2407,cetarás,49,word,2,False,1,0.7118561267852783,2,
R2407,barreremos,50,word,1,False,1,0.9758510589599609,1,
R2407,jurarán,51,word,2,True,1,0.8490481376647949,1,
R2407,venderíamos,52,word,2,True,1,1.4577550888061523,1,
R2407,vultarás,53,word,2,False,1,1.107862949371338,2,
R2407,sindarán,54,word,1,True,1,1.1190659999847412,2,
R2407,coserías,55,word,1,False,1,1.570626974105835,1,
R2407,rondabas,56,word,2,True,1,2.2830100059509277,1,
R2407,fanerán,57,word,1,True,1,1.056365966796875,2,
R2407,juraríamos,58,word,1,False,1,0.9372079372406006,1,
R2407,maftarán,59,word,1,True,1,0.852139949798584,2,
R2407,sumarás,60,word,2,True,1,1.6470680236816406,1,
R2407,sufriremos,61,word,2,True,1,0.7970240116119385,1,
