participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2364,mertaba,1,word,1,True,1,2.177510976791382,2,
R2364,lamerán,2,word,1,False,1,6.644183158874512,1,
R2364,retaría,3,word,2,True,1,9.820040941238403,1,
R2364,quijarán,4,word,1,True,1,6.6450417041778564,2,
R2364,cederé,5,word,1,False,1,5.258137941360474,1,
R2364,bigaremos,6,word,1,True,1,7.667109251022339,2,
R2364,mordías,7,word,2,True,1,1.208876132965088,1,
R2364,anrería,8,word,1,True,1,8.79298210144043,2,
R2364,charlarás,9,word,2,True,1,3.4375569820404053,1,
R2364,partiremos,10,word,2,True,1,2.2279531955718994,1,
R2364,imía,11,word,1,True,1,2.512108087539673,2,
R2364,casaré,12,word,2,True,1,1.6669700145721436,1,
R2364,lamerían,13,word,1,False,1,11.667040824890137,1,
R2364,bimaremos,14,word,1,True,1,6.007220983505249,2,
R2364,rondarán,15,word,2,True,1,1.966839075088501,1,
R2364,lorgarás,16,word,1,True,1,6.182160139083862,2,
R2364,lamías,17,word,1,False,1,8.83010482788086,1,
R2364,faltaré,18,word,2,True,1,0.94793701171875,1,
R2364,besaba,19,word,2,True,1,0.8508999347686768,1,
R2364,rondaba,20,word,2,True,1,1.5581908226013184,1,
R2364,cetarán,21,word,1,True,1,4.572115182876587,2,
R2364,quijaríamos,22,word,1,True,1,14.82896375656128,2,
R2364,cisarán,23,word,1,True,1,6.18001389503479,2,
R2364,partiríamos,24,word,2,True,1,2.410799980163574,1,
R2364,burraríamos,25,word,1,True,1,7.878082036972046,2,
R2364,cumplirías,26,word,2,True,1,2.075753927230835,1,
R2364,vultaríamos,27,word,1,True,1,3.2870070934295654,2,
R2364,tuplirás,28,word,1,True,1,8.285045862197876,2,
R2364,lucharán,29,word,2,True,1,1.0939269065856934,1,
R2364,cetarías,30,word,1,True,1,2.854473114013672,2,
R2364,sufrirán,31,word,2,True,1,1.5290272235870361,1,
R2364,vultaremos,32,word,1,True,1,6.672979831695557,2,
R2364,galaban,33,word,1,True,1,9.833980083465576,2,
R2364,lamía,34,word,1,False,1,4.957049131393433,1,
R2364,cortarán,35,word,p,False,1,11.44998025894165,1,
R2364,faltaban,36,word,2,True,1,1.2399108409881592,1,
R2364,vultarás,37,word,1,True,1,0.9279069900512695,2,
R2364,runarás,38,word,1,True,1,1.0651369094848633,2,
R2364,faltaba,39,word,2,True,1,0.6477999687194824,1,
R2364,formaremos,40,word,2,True,1,1.7399897575378418,1,
R2364,honderán,41,word,1,True,1,1.0886590480804443,2,
R2364,fanía,42,word,1,True,1,0.7329897880554199,2,
R2364,coseremos,43,word,1,False,1,1.6270687580108643,1,
R2364,zusarás,44,word,1,True,1,2.040494918823242,2,
R2364,tujías,45,word,1,True,1,1.5398337841033936,2,
R2364,cichían,46,word,1,True,1,2.600950002670288,2,
R2364,burrábamos,47,word,1,True,1,2.0158848762512207,2,
R2364,anrían,48,word,1,True,1,2.2168800830841064,2,
R2364,cortaba,49,word,2,True,1,0.9261138439178467,1,
R2364,rondarías,50,word,2,True,1,2.8059442043304443,1,
R2364,rimaríamos,51,word,1,False,1,2.792846918106079,1,
R2364,besaban,52,word,2,True,1,0.6970899105072021,1,
R2364,correrás,53,word,2,True,1,1.081859827041626,1,
R2364,cetarían,54,word,1,True,1,2.1869797706604004,2,
R2364,formaríamos,55,word,2,True,1,1.965843915939331,1,
R2364,lailaba,56,word,1,True,1,1.241074800491333,2,
R2364,maftaría,57,word,2,False,1,2.3949081897735596,2,
R2364,bigaré,58,word,2,False,1,1.8031418323516846,2,
R2364,casaban,59,word,2,True,1,0.8499188423156738,1,
R2364,cosías,60,word,1,False,1,1.714059829711914,1,
R2364,tujían,61,word,2,False,1,2.4969139099121094,2,
R2364,corríamos,62,word,2,True,1,1.1741020679473877,1,
R2364,rimábamos,63,word,2,True,1,1.9009137153625488,1,
R2364,besarán,64,word,2,True,1,0.7058749198913574,1,
R2364,bailaban,65,word,2,True,1,1.0143978595733643,1,
R2364,lailaremos,66,word,1,True,1,2.415191888809204,2,
R2364,nadaré,67,word,2,True,1,1.1749069690704346,1,
R2364,comerás,68,word,2,True,1,0.6370000839233398,1,
R2364,cumpliría,69,word,2,True,1,1.1800382137298584,1,
R2364,narrarían,70,word,1,False,1,1.8328540325164795,1,
R2364,bigaba,71,word,1,True,1,1.2157959938049316,2,
R2364,formaría,72,word,2,True,1,0.9809629917144775,1,
R2364,cedía,73,word,1,False,1,0.8768019676208496,1,
R2364,lachía,74,word,1,True,1,1.0090079307556152,2,
R2364,ceterá,75,word,1,True,1,1.5379009246826172,2,
R2364,poreré,76,word,2,False,1,3.2140722274780273,2,
R2364,metería,77,word,2,True,1,1.2129011154174805,1,
R2364,cisaré,78,word,2,False,1,1.7889010906219482,2,
R2364,besabas,79,word,2,True,1,1.0537738800048828,1,
R2364,sufriríamos,80,word,2,True,1,1.3990209102630615,1,
R2364,faltaremos,81,word,2,True,1,0.7563109397888184,1,
