participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2394,quemaban,1,word,2,True,1,0.9772388935089111,1,
R2394,bailará,2,word,2,True,1,0.8503391742706299,1,
R2394,runarían,3,word,1,True,1,1.1407620906829834,2,
R2394,galarás,4,word,1,True,1,0.8352069854736328,2,
R2394,lailarás,5,word,1,True,1,0.6911077499389648,2,
R2394,prenderán,6,word,2,True,1,0.7195079326629639,1,
R2394,rayará,7,word,2,True,1,0.663165807723999,1,
R2394,sumaremos,8,word,2,True,1,0.7620608806610107,1,
R2394,maftarás,9,word,1,True,1,0.7230410575866699,2,
R2394,sauarás,10,word,1,True,1,0.8574421405792236,2,
R2394,sauaríamos,11,word,1,True,1,0.9546701908111572,2,
R2394,cipería,12,word,1,True,1,1.1570990085601807,2,
R2394,hondía,13,word,1,True,1,0.8912529945373535,2,
R2394,tujías,14,word,1,True,1,0.6289770603179932,2,
R2394,temerás,15,word,2,True,1,1.0978522300720215,1,
R2394,metíamos,16,word,2,True,1,0.7498469352722168,1,
R2394,obraba,17,word,2,True,1,0.9330577850341797,1,
R2394,sufrían,18,word,2,True,1,0.7019131183624268,1,
R2394,comíamos,19,word,2,True,1,1.0180432796478271,1,
R2394,cichirás,20,word,1,True,1,1.2818717956542969,2,
R2394,quemaré,21,word,2,True,1,0.9620969295501709,1,
R2394,casábamos,22,word,2,True,1,0.942875862121582,1,
R2394,luntiré,23,word,1,True,1,1.6000478267669678,2,
R2394,cetabas,24,word,1,True,1,0.8059461116790771,2,
R2394,mertarías,25,word,1,True,1,0.9120528697967529,2,
R2394,faníamos,26,word,1,True,1,0.7089619636535645,2,
R2394,chanrarías,27,word,1,True,1,0.9121179580688477,2,
R2394,riteríamos,28,word,1,True,1,0.7839000225067139,2,
R2394,formará,29,word,1,False,1,1.0599610805511475,1,
R2394,barrerán,30,word,2,True,1,1.0519342422485352,1,
R2394,bigaríamos,31,word,1,True,1,1.0037651062011719,2,
R2394,cosían,32,word,2,True,1,0.6658952236175537,1,
R2394,jurarían,33,word,2,True,1,1.1720268726348877,1,
R2394,nadaremos,34,word,2,True,1,0.9917960166931152,1,
R2394,poríamos,35,word,1,True,1,4.370810270309448,2,
R2394,arderá,36,word,2,True,1,0.7968769073486328,1,
R2394,arderían,37,word,2,True,1,0.6879360675811768,1,
R2394,fundías,38,word,2,True,1,0.9730069637298584,1,
R2394,casarían,39,word,2,True,1,0.7289509773254395,1,
R2394,porerías,40,word,1,True,1,1.5352661609649658,2,
R2394,cuarrirías,41,word,1,True,1,1.0390701293945312,2,
R2394,cisaban,42,word,1,True,1,0.8700270652770996,2,
R2394,galaré,43,word,1,True,1,1.994847059249878,2,
R2394,lameré,44,word,2,True,1,0.6858401298522949,1,
R2394,bailaré,45,word,2,True,1,0.66603684425354,1,
R2394,quijarían,46,word,1,True,1,0.8647549152374268,2,
R2394,quemábamos,47,word,2,True,1,0.7110199928283691,1,
R2394,cenaban,48,word,2,True,1,0.6538887023925781,1,
R2394,ceflerás,49,word,1,True,1,0.6509039402008057,2,
R2394,rotaban,50,word,2,True,1,0.6900029182434082,1,
R2394,comía,51,word,2,True,1,0.6469199657440186,1,
R2394,honderá,52,word,2,False,1,0.5342090129852295,2,
R2394,somía,53,word,1,True,1,0.79168701171875,2,
R2394,formaba,54,word,2,True,1,0.8758862018585205,1,
R2394,mardiría,55,word,1,True,1,0.8670382499694824,2,
R2394,sauarían,56,word,1,True,1,0.9408869743347168,2,
R2394,cefleremos,57,word,1,True,1,0.8448929786682129,2,
R2394,pavarán,58,word,1,True,1,0.8398799896240234,2,
R2394,sufrirán,59,word,2,True,1,0.6450421810150146,1,
R2394,ardían,60,word,2,True,1,0.62992262840271,1,
R2394,vultaré,61,word,1,True,1,0.7048912048339844,2,
R2394,porería,62,word,1,True,1,1.3640251159667969,2,
R2394,sauarán,63,word,1,True,1,0.5639972686767578,2,
R2394,mertábamos,64,word,1,True,1,0.9927260875701904,2,
R2394,formaban,65,word,2,True,1,0.7651238441467285,1,
R2394,tujirás,66,word,1,True,1,0.7637491226196289,2,
R2394,arderán,67,word,2,True,1,0.5530481338500977,1,
R2394,gruñiríamos,68,word,1,False,1,0.730111837387085,1,
R2394,sesía,69,word,2,False,1,1.4709880352020264,2,
R2394,jurarías,70,word,2,True,1,0.6610357761383057,1,
R2394,honderían,71,word,2,False,1,0.7910487651824951,2,
R2394,charlaríamos,72,word,2,True,1,0.7857189178466797,1,
R2394,charlará,73,word,2,True,1,0.6099410057067871,1,
R2394,fundirá,74,word,2,True,1,0.7109100818634033,1,
R2394,nadaría,75,word,2,True,1,0.8659021854400635,1,
R2394,galaríamos,76,word,1,True,1,1.4338359832763672,2,
R2394,eplarán,77,word,1,True,1,0.6970367431640625,2,
R2394,venderé,78,word,2,True,1,0.7209248542785645,1,
R2394,sumarás,79,word,2,True,1,0.7920849323272705,1,
R2394,venderá,80,word,2,True,1,0.5839321613311768,1,
R2394,coserán,81,word,2,True,1,0.6219558715820312,1,
R2394,maftará,82,word,1,True,1,0.701941967010498,2,
R2394,faltará,83,word,2,True,1,0.7254819869995117,1,
R2394,moncíamos,84,word,1,True,1,0.7977511882781982,2,
R2394,lacherán,85,word,1,True,1,0.923994779586792,2,
R2394,coserá,86,word,2,True,1,0.6648991107940674,1,
R2394,temía,87,word,2,True,1,0.7497427463531494,1,
R2394,formaremos,88,word,2,True,1,0.8629419803619385,1,
R2394,someremos,89,word,1,True,1,1.0249829292297363,2,
R2394,bimarás,90,word,1,True,1,0.6458659172058105,2,
R2394,rondaremos,91,word,1,False,1,1.0639910697937012,1,
R2394,sindarías,92,word,1,True,1,1.0606510639190674,2,
R2394,gruñiré,93,word,2,True,1,0.9360129833221436,1,
R2394,bimarían,94,word,1,True,1,1.3836419582366943,2,
R2394,quemará,95,word,2,True,1,0.7459430694580078,1,
R2394,nadarían,96,word,2,True,1,0.6474790573120117,1,
R2394,lailarían,97,word,1,True,1,0.8890249729156494,2,
R2394,cuarrías,98,word,1,True,1,1.5598018169403076,2,
R2394,uníamos,99,word,2,True,1,0.7785038948059082,1,
R2394,lorgaba,100,word,1,True,1,1.2399578094482422,2,
R2394,cumpliremos,101,word,2,True,1,0.7389039993286133,1,
R2394,chanrabas,102,word,1,True,1,1.3218140602111816,2,
R2394,tosían,103,word,2,True,1,0.9398221969604492,1,
R2394,vendías,104,word,2,True,1,0.7078588008880615,1,
R2394,correría,105,word,2,True,1,0.7450568675994873,1,
R2394,casaba,106,word,2,True,1,0.6350038051605225,1,
R2394,rotábamos,107,word,2,True,1,0.7222018241882324,1,
R2394,eplábamos,108,word,1,True,1,0.8149809837341309,2,
R2394,luchará,109,word,2,True,1,0.9158940315246582,1,
R2394,sufríamos,110,word,2,True,1,0.5898771286010742,1,
R2394,cetaré,111,word,1,True,1,0.56988525390625,2,
R2394,jurábamos,112,word,2,True,1,0.5768389701843262,1,
R2394,correrían,113,word,2,True,1,0.677861213684082,1,
R2394,tujirían,114,word,1,True,1,0.6778419017791748,2,
R2394,bimaremos,115,word,1,True,1,0.667945146560669,2,
R2394,tupliremos,116,word,1,True,1,0.6330101490020752,2,
R2394,bruviremos,117,word,1,True,1,0.6819682121276855,2,
R2394,charlaría,118,word,2,True,1,1.0268058776855469,1,
R2394,chanrarás,119,word,2,False,1,0.466015100479126,2,
R2394,rayábamos,120,word,2,True,1,0.7189898490905762,1,
R2394,toserían,121,word,2,True,1,0.6809191703796387,1,
R2394,cumplíamos,122,word,2,True,1,0.8423287868499756,1,
R2394,honderán,123,word,1,True,1,0.8098611831665039,2,
R2394,pactabas,124,word,2,True,1,0.8158180713653564,1,
R2394,besaré,125,word,2,True,1,0.7089109420776367,1,
R2394,quemarán,126,word,2,True,1,0.5839779376983643,1,
R2394,morderás,127,word,2,True,1,0.5699160099029541,1,
R2394,sumarían,128,word,2,True,1,0.4488670825958252,1,
R2394,lamíamos,129,word,2,True,1,0.5738639831542969,1,
R2394,ceterás,130,word,1,True,1,0.6817247867584229,2,
R2394,vultabas,131,word,1,True,1,0.6200389862060547,2,
R2394,partirían,132,word,2,True,1,0.8290648460388184,1,
R2394,partiremos,133,word,2,True,1,1.054908037185669,1,
R2394,arderás,134,word,2,True,1,0.7720978260040283,1,
R2394,bruvirás,135,word,1,True,1,2.215909242630005,2,
R2394,lamía,136,word,2,True,1,0.5479600429534912,1,
R2394,faltaba,137,word,2,True,1,0.6200828552246094,1,
R2394,faneremos,138,word,1,True,1,1.1108639240264893,2,
R2394,cetará,139,word,1,True,1,0.7600078582763672,2,
R2394,corrían,140,word,2,True,1,0.7179720401763916,1,
R2394,cosíamos,141,word,2,True,1,0.8369877338409424,1,
R2394,frinderé,142,word,1,True,1,0.6729979515075684,2,
R2394,barrerías,143,word,2,True,1,0.779940128326416,1,
R2394,rotarías,144,word,2,True,1,0.7509350776672363,1,
R2394,somías,145,word,1,True,1,0.8829498291015625,2,
