participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2413,maftaríamos,1,word,1,True,1,2.464901924133301,2,
R2413,ciperé,2,word,2,False,1,2.2451910972595215,2,
R2413,temerás,3,word,2,True,1,2.1749768257141113,1,
R2413,charlaban,4,word,2,True,1,1.3848912715911865,1,
R2413,nadaban,5,word,2,True,1,1.9939188957214355,1,
R2413,casarías,6,word,2,True,1,1.2889087200164795,1,
R2413,burraré,7,word,2,False,1,2.10379695892334,2,
R2413,runaban,8,word,1,True,1,3.2519538402557373,2,
R2413,frinderías,9,word,1,True,1,4.291912794113159,2,
R2413,bruvirá,10,word,1,True,1,3.588951826095581,2,
R2413,lorgarías,11,word,2,False,1,2.224900960922241,2,
R2413,nadarías,12,word,2,True,1,4.158843994140625,1,
R2413,ceflerían,13,word,1,True,1,4.794478178024292,2,
R2413,obrará,14,word,1,False,1,3.6481432914733887,1,
R2413,imiremos,15,word,1,True,1,3.8959860801696777,2,
R2413,cumpliría,16,word,2,True,1,3.586326837539673,1,
R2413,rimaba,17,word,2,True,1,2.5347509384155273,1,
R2413,anrerían,18,word,1,True,1,3.930961847305298,2,
R2413,vultarás,19,word,2,False,1,3.405984878540039,2,
R2413,barreré,20,word,2,True,1,4.308881998062134,1,
R2413,bruvirán,21,word,1,True,1,5.330748796463013,2,
R2413,toserá,22,word,2,True,1,4.121459007263184,1,
R2413,lameremos,23,word,p,False,1,10.910054922103882,1,
R2413,somías,24,word,2,False,1,3.295931100845337,2,
R2413,lorgaríamos,25,word,2,False,1,1.8998990058898926,2,
R2413,cuarrirás,26,word,1,True,1,3.260610818862915,2,
R2413,cumplirás,27,word,2,True,1,1.573133945465088,1,
R2413,sauaré,28,word,1,True,1,2.353860855102539,2,
R2413,unirías,29,word,2,True,1,1.829869270324707,1,
R2413,tuplirías,30,word,1,True,1,1.7370078563690186,2,
R2413,anreré,31,word,1,True,1,1.962458848953247,2,
R2413,rayabas,32,word,1,False,1,2.4227750301361084,1,
R2413,retarías,33,word,1,False,1,3.171092987060547,1,
R2413,rondaré,34,word,2,True,1,1.8497138023376465,1,
R2413,moncerán,35,word,1,True,1,2.831984043121338,2,
R2413,sindarán,36,word,1,True,1,1.6979711055755615,2,
R2413,correrán,37,word,2,True,1,1.1968882083892822,1,
R2413,lacheremos,38,word,2,False,1,2.9109063148498535,2,
R2413,fundía,39,word,2,True,1,1.8988900184631348,1,
R2413,charlaba,40,word,2,True,1,1.1141669750213623,1,
R2413,narraríamos,41,word,1,False,1,3.2940070629119873,1,
R2413,bigabas,42,word,1,True,1,1.6380691528320312,2,
R2413,sesías,43,word,1,True,1,2.228040933609009,2,
R2413,prenderías,44,word,2,True,1,1.486849069595337,1,
R2413,pavabas,45,word,1,True,1,2.2078349590301514,2,
R2413,besaríamos,46,word,2,True,1,1.093841314315796,1,
R2413,cedía,47,word,1,False,1,2.9629781246185303,1,
R2413,lorgaban,48,word,2,False,1,2.14795184135437,2,
R2413,formaba,49,word,2,True,1,0.9919970035552979,1,
R2413,mardirá,50,word,2,False,1,2.0310521125793457,2,
R2413,luntirían,51,word,1,True,1,2.097872018814087,2,
R2413,chanrarás,52,word,1,True,1,2.4007930755615234,2,
R2413,lucharías,53,word,2,True,1,0.9711239337921143,1,
R2413,bruvía,54,word,1,True,1,2.24468994140625,2,
R2413,uniremos,55,word,2,True,1,0.830031156539917,1,
R2413,runaríamos,56,word,2,False,1,2.642983913421631,2,
R2413,lailaré,57,word,1,True,1,1.0853171348571777,2,
R2413,cubriríamos,58,word,2,True,1,1.355172872543335,1,
R2413,faníamos,59,word,1,True,1,1.6037991046905518,2,
R2413,mardías,60,word,2,False,1,3.6366159915924072,2,
R2413,nadará,61,word,2,True,1,1.4408562183380127,1,
