participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2417,rudaba,1,non-word,1,True,1,1.4910268783569336,2,
R2417,fumo,2,word,2,True,1,0.5388810634613037,1,
R2417,resultó,3,word,2,True,1,0.5399210453033447,1,
R2417,remopaste,4,non-word,1,True,1,0.955007791519165,2,
