participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2398,cubriría,1,word,2,True,1,1.452857255935669,1,
R2398,cenaré,2,word,2,True,1,1.3788721561431885,1,
R2398,cederíamos,3,word,2,True,1,1.1729190349578857,1,
R2398,vultábamos,4,word,1,True,1,1.378821849822998,2,
R2398,bailarás,5,word,2,True,1,1.06587815284729,1,
R2398,somerá,6,word,1,True,1,1.797922134399414,2,
R2398,bigaríamos,7,word,1,True,1,2.3979451656341553,2,
R2398,comerás,8,word,2,True,1,1.1639490127563477,1,
R2398,lamerían,9,word,2,True,1,1.1577720642089844,1,
R2398,seserá,10,word,1,True,1,2.914030075073242,2,
R2398,burrarías,11,word,1,True,1,1.7498400211334229,2,
R2398,cenábamos,12,word,2,True,1,0.8279821872711182,1,
R2398,charlaba,13,word,2,True,1,0.7279376983642578,1,
R2398,morderán,14,word,2,True,1,1.0617852210998535,1,
R2398,ciperían,15,word,1,True,1,0.7278001308441162,2,
R2398,uniremos,16,word,2,True,1,1.1699409484863281,1,
R2398,rayábamos,17,word,2,True,1,1.0028910636901855,1,
R2398,tujíamos,18,word,1,True,1,1.1398420333862305,2,
R2398,lailarás,19,word,1,True,1,1.1019887924194336,2,
R2398,bimaba,20,word,1,True,1,0.9297261238098145,2,
R2398,cuarriré,21,word,1,True,1,0.8158097267150879,2,
R2398,obraba,22,word,2,True,1,1.0815680027008057,1,
R2398,fundirás,23,word,2,True,1,1.3820180892944336,1,
R2398,rotaría,24,word,2,True,1,0.8158872127532959,1,
R2398,fanerías,25,word,1,True,1,1.5267999172210693,2,
R2398,moncerás,26,word,1,True,1,0.8299529552459717,2,
R2398,cubríamos,27,word,2,True,1,0.7957887649536133,1,
R2398,bimaremos,28,word,1,True,1,0.7609260082244873,2,
R2398,ceflíamos,29,word,1,True,1,1.009927749633789,2,
R2398,cenarás,30,word,2,True,1,0.9808828830718994,1,
R2398,porías,31,word,1,True,1,0.9298722743988037,2,
R2398,somerías,32,word,1,True,1,0.9541130065917969,2,
R2398,galabas,33,word,1,True,1,1.2499358654022217,2,
R2398,quijaban,34,word,2,False,1,1.5088870525360107,2,
R2398,tupliría,35,word,1,True,1,1.3730380535125732,2,
R2398,luntía,36,word,1,True,1,0.94405198097229,2,
R2398,quijaba,37,word,2,False,1,1.6639761924743652,2,
R2398,subirías,38,word,2,True,1,0.8727622032165527,1,
R2398,meterá,39,word,2,True,1,0.7000360488891602,1,
R2398,tupliríamos,40,word,1,True,1,0.954963207244873,2,
R2398,honderás,41,word,1,True,1,1.8315131664276123,2,
R2398,temían,42,word,2,True,1,0.792208194732666,1,
R2398,prendías,43,word,2,True,1,0.7868859767913818,1,
R2398,jurarían,44,word,2,True,1,0.9907991886138916,1,
R2398,meteríamos,45,word,2,True,1,0.7487890720367432,1,
R2398,anrerían,46,word,1,True,1,0.8107998371124268,2,
R2398,tuplía,47,word,1,True,1,0.8914361000061035,2,
R2398,cenarán,48,word,2,True,1,0.690946102142334,1,
R2398,mordías,49,word,2,True,1,0.7887308597564697,1,
R2398,cedías,50,word,2,True,1,1.0149900913238525,1,
R2398,burrarían,51,word,1,True,1,0.7759780883789062,2,
R2398,ceterá,52,word,1,True,1,1.021873950958252,2,
R2398,charlarían,53,word,2,True,1,0.9138529300689697,1,
R2398,faltaré,54,word,2,True,1,2.5918900966644287,1,
R2398,temería,55,word,2,True,1,0.8910658359527588,1,
R2398,casaré,56,word,2,True,1,1.07185697555542,1,
R2398,arderemos,57,word,2,True,1,2.7859487533569336,1,
R2398,cuarrían,58,word,1,True,1,1.245910882949829,2,
R2398,lailaremos,59,word,1,True,1,1.7008717060089111,2,
R2398,temeré,60,word,2,True,1,0.6830348968505859,1,
R2398,pactarían,61,word,2,True,1,1.1079010963439941,1,
R2398,sumaría,62,word,2,True,1,0.8948349952697754,1,
R2398,tosíamos,63,word,2,True,1,1.1938908100128174,1,
R2398,cisará,64,word,1,True,1,1.4530360698699951,2,
R2398,anríamos,65,word,1,True,1,1.2420861721038818,2,
R2398,galaría,66,word,1,True,1,0.9266948699951172,2,
R2398,corría,67,word,2,True,1,0.974931001663208,1,
R2398,lorgaba,68,word,1,True,1,1.2139551639556885,2,
R2398,narraba,69,word,2,True,1,0.8506839275360107,1,
R2398,pactaban,70,word,2,True,1,0.8799858093261719,1,
R2398,anreríamos,71,word,1,True,1,1.251957654953003,2,
R2398,gruñía,72,word,2,True,1,1.313838005065918,1,
R2398,formaríamos,73,word,2,True,1,1.7257189750671387,1,
R2398,luchaban,74,word,2,True,1,0.6910610198974609,1,
R2398,cipías,75,word,1,True,1,0.6609830856323242,2,
R2398,cisaba,76,word,1,True,1,1.159972906112671,2,
R2398,tujirán,77,word,1,True,1,0.9188761711120605,2,
