participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2417,cenaban,1,word,1,False,1,0.864966869354248,1,
R2417,gruñiré,2,word,1,False,1,0.9200069904327393,1,
R2417,cumpliríamos,3,word,2,True,1,1.3202502727508545,1,
R2417,riterías,4,word,1,True,1,1.1670401096343994,2,
R2417,fundían,5,word,2,True,1,0.9458582401275635,1,
R2417,porías,6,word,1,True,1,1.1819369792938232,2,
R2417,lacherán,7,word,1,True,1,1.8039062023162842,2,
R2417,comían,8,word,2,True,1,0.5898571014404297,1,
R2417,obrarías,9,word,2,True,1,0.8409609794616699,1,
R2417,mardirán,10,word,1,True,1,0.8849592208862305,2,
R2417,lucharán,11,word,2,True,1,0.5809862613677979,1,
R2417,lacheríamos,12,word,1,True,1,1.1654009819030762,2,
R2417,ceterías,13,word,1,True,1,1.0039548873901367,2,
R2417,lamerás,14,word,1,False,1,0.787970781326294,1,
R2417,tujirá,15,word,1,True,1,0.7028861045837402,2,
R2417,sindaremos,16,word,1,True,1,1.0251140594482422,2,
R2417,bigarías,17,word,1,True,1,2.237931966781616,2,
R2417,zusará,18,word,1,True,1,0.9984610080718994,2,
R2417,tuplías,19,word,1,True,1,1.4039289951324463,2,
R2417,pavabas,20,word,1,True,1,1.1357932090759277,2,
R2417,obraremos,21,word,2,True,1,0.8260188102722168,1,
R2417,cedía,22,word,1,False,1,1.118924856185913,1,
R2417,burraba,23,word,1,True,1,1.0819778442382812,2,
R2417,obrarían,24,word,2,True,1,0.7179787158966064,1,
R2417,cichías,25,word,2,False,1,1.5529108047485352,2,
R2417,lailarán,26,word,1,True,1,0.8690118789672852,2,
R2417,poría,27,word,2,False,1,0.7969739437103271,2,
R2417,cubrirías,28,word,1,False,1,0.6281139850616455,1,
R2417,faltarán,29,word,2,True,1,0.9749510288238525,1,
R2417,cetarían,30,word,1,True,1,1.0139071941375732,2,
R2417,chanraré,31,word,1,True,1,0.8860342502593994,2,
R2417,rondarás,32,word,1,False,1,1.6469969749450684,1,
R2417,besaba,33,word,2,True,1,0.6689119338989258,1,
R2417,eplaban,34,word,1,True,1,0.8889257907867432,2,
R2417,venderían,35,word,2,True,1,1.5476670265197754,1,
R2417,comeré,36,word,2,True,1,0.7768898010253906,1,
R2417,nadarían,37,word,2,True,1,1.4998199939727783,1,
R2417,pactaríamos,38,word,1,False,1,1.1291570663452148,1,
R2417,sauarías,39,word,1,True,1,1.3128669261932373,2,
R2417,barrerás,40,word,2,True,1,1.001063346862793,1,
R2417,lacherían,41,word,1,True,1,0.9089457988739014,2,
R2417,comería,42,word,2,True,1,0.7119719982147217,1,
R2417,quemábamos,43,word,2,True,1,0.9488368034362793,1,
R2417,bimaría,44,word,1,True,1,0.8340401649475098,2,
R2417,lameríamos,45,word,1,False,1,0.8347611427307129,1,
R2417,cichiríamos,46,word,1,True,1,0.9773120880126953,2,
R2417,luchaba,47,word,2,True,1,0.7711882591247559,1,
R2417,focabas,48,word,2,False,1,0.7596302032470703,2,
R2417,gruñirá,49,word,2,True,1,2.4814279079437256,1,
R2417,correrán,50,word,2,True,1,1.0061099529266357,1,
R2417,honderían,51,word,1,True,1,0.8433117866516113,2,
R2417,charlaríamos,52,word,1,False,1,3.3971970081329346,1,
R2417,pavaría,53,word,2,False,1,2.100733995437622,2,
R2417,frinderá,54,word,1,True,1,1.5011560916900635,2,
R2417,sumarán,55,word,2,True,1,0.8037996292114258,1,
R2417,gruñíamos,56,word,2,True,1,1.0712902545928955,1,
R2417,narraremos,57,word,1,False,1,0.9511768817901611,1,
R2417,cuarrirán,58,word,1,True,1,0.8404378890991211,2,
R2417,luntirás,59,word,1,True,1,0.7991960048675537,2,
R2417,bimarían,60,word,1,True,1,0.7801260948181152,2,
R2417,porería,61,word,1,True,1,0.6199910640716553,2,
R2417,tupliremos,62,word,1,True,1,0.6285390853881836,2,
R2417,unirías,63,word,1,False,1,1.549206018447876,1,
R2417,jurará,64,word,2,True,1,0.8551552295684814,1,
R2417,metía,65,word,2,True,1,0.8302130699157715,1,
R2417,imirás,66,word,1,True,1,0.6339128017425537,2,
R2417,cortarías,67,word,2,True,1,0.9010441303253174,1,
R2417,moncerán,68,word,1,True,1,2.624037742614746,2,
R2417,obrarás,69,word,2,True,1,0.6638877391815186,1,
R2417,cetarías,70,word,1,True,1,0.7518091201782227,2,
R2417,unirían,71,word,2,True,1,1.5090980529785156,1,
R2417,ceflerías,72,word,1,True,1,0.7188742160797119,2,
R2417,sesías,73,word,2,False,1,1.3408281803131104,2,
R2417,pactarás,74,word,1,False,1,0.7960081100463867,1,
R2417,cenaremos,75,word,2,True,1,0.9569900035858154,1,
R2417,sumabas,76,word,2,True,1,0.5959889888763428,1,
R2417,vultabas,77,word,1,True,1,1.0839388370513916,2,
R2417,fanerán,78,word,1,True,1,0.9069490432739258,2,
R2417,eplarías,79,word,1,True,1,1.172943115234375,2,
R2417,narrará,80,word,2,True,1,1.1290948390960693,1,
