participant,stimuli,trialNum,target_type,response,correct,block,reaction_time,trigger,
R2408,porerías,1,word,2,False,1,0.9870591163635254,2,
R2408,luntíamos,2,word,1,True,1,0.8569631576538086,2,
R2408,porerá,3,word,2,False,1,0.5720999240875244,2,
R2408,cosíamos,4,word,1,False,1,0.8458852767944336,1,
R2408,formará,5,word,2,True,1,0.8488657474517822,1,
R2408,cichías,6,word,1,True,1,0.7306609153747559,2,
R2408,morderán,7,word,2,True,1,0.8939859867095947,1,
R2408,sumabas,8,word,1,False,1,0.8498330116271973,1,
R2408,lailábamos,9,word,2,False,1,1.2050659656524658,2,
R2408,narraban,10,word,1,False,1,1.3518669605255127,1,
R2408,chanrarías,11,word,2,False,1,1.8068420886993408,2,
R2408,lorgarías,12,word,2,False,1,1.5179028511047363,2,
R2408,porería,13,word,2,False,1,1.1558830738067627,2,
R2408,sufrías,14,word,2,True,1,0.7268893718719482,1,
R2408,comerás,15,word,2,True,1,0.6210808753967285,1,
R2408,lameríamos,16,word,2,True,1,1.6109099388122559,1,
R2408,quijabas,17,word,1,True,1,0.6379408836364746,2,
R2408,nadaba,18,word,2,True,1,0.8498022556304932,1,
R2408,arderé,19,word,2,True,1,0.9337978363037109,1,
R2408,frinderías,20,word,1,True,1,1.0099682807922363,2,
R2408,riterás,21,word,1,True,1,0.8779258728027344,2,
R2408,chanrarían,22,word,2,False,1,1.6320610046386719,2,
R2408,morderemos,23,word,2,True,1,0.7159299850463867,1,
R2408,rondarán,24,word,1,False,1,0.7097387313842773,1,
R2408,besábamos,25,word,2,True,1,0.6520431041717529,1,
R2408,rayaríamos,26,word,1,False,1,1.365156888961792,1,
R2408,chanraba,27,word,1,True,1,1.4238531589508057,2,
R2408,sindará,28,word,2,False,1,0.7779641151428223,2,
R2408,venderíamos,29,word,2,True,1,0.7589638233184814,1,
R2408,rotaban,30,word,2,True,1,0.9759848117828369,1,
R2408,partiremos,31,word,2,True,1,0.7219557762145996,1,
R2408,gacharemos,32,word,1,True,1,0.780034065246582,2,
R2408,ciperíamos,33,word,1,True,1,0.8260869979858398,2,
R2408,comía,34,word,2,True,1,0.7278878688812256,1,
R2408,cichían,35,word,1,True,1,1.0808732509613037,2,
R2408,toserás,36,word,1,False,1,1.3669238090515137,1,
R2408,uniré,37,word,2,True,1,0.7500340938568115,1,
R2408,sauarán,38,word,1,True,1,1.2699029445648193,2,
R2408,metía,39,word,2,True,1,0.8370847702026367,1,
R2408,eplábamos,40,word,1,True,1,0.9670157432556152,2,
R2408,formaré,41,word,2,True,1,0.8500268459320068,1,
R2408,somerás,42,word,1,True,1,0.8659210205078125,2,
R2408,cubríamos,43,word,2,True,1,0.7828810214996338,1,
R2408,sauaremos,44,word,1,True,1,0.8260090351104736,2,
R2408,sauaré,45,word,1,True,1,1.0429561138153076,2,
R2408,besaremos,46,word,2,True,1,1.2859337329864502,1,
R2408,meterán,47,word,2,True,1,0.7299487590789795,1,
R2408,tosían,48,word,1,False,1,0.8699700832366943,1,
R2408,cenarán,49,word,2,True,1,1.3599538803100586,1,
R2408,retarán,50,word,2,True,1,0.8569400310516357,1,
R2408,rotarían,51,word,2,True,1,0.8789389133453369,1,
